-0.407542	0.442109	-0.253402	
-0.415832	0.392448	-0.242642	
-0.422307	0.342649	-0.251639	
-0.419746	0.292633	-0.261287	
-0.417513	0.242344	-0.270357	
-0.418434	0.201657	-0.272434	
-0.41309	0.156167	-0.270617	
-0.409941	0.105212	-0.265597	
-0.392674	0.0575489	-0.258801	
-0.369057	0.0106933	-0.252024	
