-0.165505	0.369871	-0.277793	
-0.193884	0.33117	-0.259309	
-0.216113	0.287016	-0.246764	
-0.213982	0.238828	-0.264203	
-0.21216	0.191924	-0.285136	
-0.214195	0.146412	-0.310713	
-0.216629	0.10561	-0.335239	
-0.244209	0.0635513	-0.326725	
-0.280569	0.0413391	-0.298446	
-0.323434	0.0256818	-0.275035	
-0.369057	0.0106933	-0.252024	
