-0.0844587	-0.415671	-0.358155	
-0.0472924	-0.407971	-0.323518	
-0.0233431	-0.396628	-0.279739	
-0.0172057	-0.38691	-0.22937	
-0.0226157	-0.372262	-0.180368	
-0.0366504	-0.360208	-0.158117	
-0.0653168	-0.342709	-0.139024	
-0.113522	-0.326644	-0.134042	
-0.164706	-0.328255	-0.141461	
-0.217444	-0.333204	-0.150434	
