0.281314	-0.254196	-0.23231	
0.233737	-0.252321	-0.213995	
0.185592	-0.253093	-0.197116	
0.136142	-0.256042	-0.184437	
0.0852156	-0.262351	-0.18646	
0.0466228	-0.27282	-0.201598	
0.0163822	-0.276718	-0.211705	
-0.0311498	-0.262463	-0.223832	
-0.077272	-0.24234	-0.234804	
-0.126947	-0.231569	-0.247573	
